tanggal,judul,kategori,link,bulan,tahun
4 Juni 2026,"Tak Cuma Skripsi, Unesa Kini Tawarkan Beragam Jalur Kelulusan untuk Mahasiswa",Kemahasiswaan,https://unesa.ac.id/tak-cuma-skripsi-unesa-kini-tawarkan-beragam-jalur-kelulusan-untuk-mahasiswa/,6,2026
4 Juni 2026,"KONI Jatim Tinjau Venue Unesa, Kampus Siap Dukung Suksesnya Porprov Jatim 2027",Kemahasiswaan,https://unesa.ac.id/koni-jatim-tinjau-venue-unesa-kampus-siap-dukung-suksesnya-porprov-jatim-2027/,6,2026
4 Juni 2026,Unesa Jaring Talenta Kreatif Melalui Jalur Mandiri Prestasi Seni,Prestasi & Penghargaan,https://unesa.ac.id/unesa-jaring-talenta-kreatif-melalui-jalur-mandiri-prestasi-seni/,6,2026
2 Juni 2026,Unesa dan Komisi A DPRD Jatim Bahas Dinamika Pembelajaran Generasi Z dan Peran Dosen di Kampus,Kemahasiswaan,https://unesa.ac.id/unesa-dan-komisi-a-dprd-jatim-bahas-dinamika-pembelajaran-generasi-z-dan-peran-dosen-di-kampus/,6,2026
2 Juni 2026,"BEM Unesa Gandeng DMI Jatim dan GenZi, Cetak Pemimpin Muda Muslim Berintegritas",Akademik & Umum,https://unesa.ac.id/bem-unesa-gandeng-dmi-jatim-dan-genzi-cetak-pemimpin-muda-muslim-berintegritas/,6,2026
2 Juni 2026,SMA Labschool Unesa Perkuat Internasionalisasi melalui Kolaborasi dengan NTCUST Taiwan,Kerjasama & Internasional,https://unesa.ac.id/sma-labschool-unesa-perkuat-internasionalisasi-melalui-kolaborasi-dengan-ntcust-taiwan/,6,2026
2 Juni 2026,"Unesa Bagikan 35.000 Porsi Sarapan Pagi, Dukung Konsentrasi Mahasiswa Selama UAS",Kemahasiswaan,https://unesa.ac.id/unesa-bagikan-35000-porsi-sarapan-pagi-dukung-konsentrasi-mahasiswa-selama-uas/,6,2026
27 Mei 2026,"Berbagi Kebahagiaan dan Menebar Kepedulian, Unesa Gelar Penyembelihan Hewan Kurban Idul Adha 1447 H",Akademik & Umum,https://unesa.ac.id/berbagi-kebahagiaan-dan-menebar-kepedulian-unesa-gelar-penyembelihan-hewan-kurban-idul-adha-1447-h/,5,2026
25 Mei 2026,"Unesa Terima 8.292 Camaba Jalur SNBT, Prodi Kesehatan dan Vokasi Puncaki Daftar Prodi Terketat",Kemahasiswaan,https://unesa.ac.id/unesa-terima-8292-camaba-jalur-snbt-prodi-kesehatan-dan-vokasi-puncaki-daftar-prodi-terketat/,5,2026
25 Mei 2026,"Seminar Nasional Pusat Literasi Unesa Dorong Perempuan Makin Bijak, Kritis dan Mandiri di Abad AI",Akademik & Umum,https://unesa.ac.id/seminar-nasional-pusat-literasi-unesa-dorong-perempuan-makin-bijak-kritis-dan-mandiri-di-abad-ai/,5,2026
24 Mei 2026,"PKO Run 2026 Diikuti Ratusan Peserta, Mahasiswa FIKK Terapkan Jiwa Kewirausahaan melalui Event Olahraga",Kemahasiswaan,https://unesa.ac.id/pko-run-2026-diikuti-ratusan-peserta-mahasiswa-fikk-terapkan-jiwa-kewirausahaan-melalui-event-olahraga/,5,2026
24 Mei 2026,"Siap Terjun ke Sekolah, Ratusan Mahasiswa PPG Unesa Jalani Pembekalan Keterampilan Pramuka",Kemahasiswaan,https://unesa.ac.id/siap-terjun-ke-sekolah-ratusan-mahasiswa-ppg-unesa-jalani-pembekalan-keterampilan-pramuka/,5,2026
24 Mei 2026,"Dorong Transformasi dan Penguatan Kinerja Dosen, Unesa Kampus 5 Magetan Magetan Gelar Sosialisasi SAKU",Kemahasiswaan,https://unesa.ac.id/dorong-transformasi-dan-penguatan-kinerja-dosen-unesa-kampus-5-magetan-magetan-gelar-sosialisasi-saku/,5,2026
23 Mei 2026,"Gandeng BNNP Jatim, Unesa Siapkan Mahasiswa PPG Jadi Garda Pencegahan Kekerasan dan Narkoba di Sekolah",Kemahasiswaan,https://unesa.ac.id/gandeng-bnnp-jatim-unesa-siapkan-mahasiswa-ppg-jadi-garda-pencegahan-kekerasan-dan-narkoba-di-sekolah/,5,2026
23 Mei 2026,"Kolaborasi dengan Bappenas dan Pemkab Magetan, Dosen Unesa Kenalkan Cara Belajar Matematika yang Asyik dan Menyenangkan",Kerjasama & Internasional,https://unesa.ac.id/kolaborasi-dengan-bappenas-dan-pemkab-magetan-dosen-unesa-kenalkan-cara-belajar-matematika-yang-asyik-dan-menyenangkan/,5,2026
23 Mei 2026,Festival Nusantara X Harmonika IPS UNESA 2026 Jadi Wadah Kreativitas dan Pelestarian Budaya Mahasiswa,Kemahasiswaan,https://unesa.ac.id/festival-nusantara-x-harmonika-ips-unesa-2026-jadi-wadah-kreativitas-dan-pelestarian-budaya-mahasiswa/,5,2026
22 Mei 2026,"Deputi Bappenas Kunjungi SRMA 21 Unesa, Tekankan Penerapan Green Empowerment dan Kurikulum Adaptif",Akademik & Umum,https://unesa.ac.id/deputi-bappenas-kunjungi-srma-21-unesa-tekankan-penerapan-green-empowerment-dan-kurikulum-adaptif/,5,2026
22 Mei 2026,"Kreatif, Mahasiswa Unesa Ubah Novel Terkenal Ahmad Tohari Jadi Film Pendek dan Kritik Sosial",Kemahasiswaan,https://unesa.ac.id/kreatif-mahasiswa-unesa-ubah-novel-terkenal-ahmad-tohari-jadi-film-pendek-dan-kritik-sosial/,5,2026
21 Mei 2026,"Buka Peluang Karier Alumni, Unesa dan Bank Mandiri Kolaborasi Helat Campus Hiring",Kerjasama & Internasional,https://unesa.ac.id/buka-peluang-karier-alumni-unesa-dan-bank-mandiri-kolaborasi-helat-campus-hiring/,5,2026
20 Mei 2026,Confucius Institute Unesa Hadirkan Konjen Tiongkok Bahas Rahasia Kemajuan Ekonomi dan Stabilitas Sosial Negeri Tirai Bambu,Akademik & Umum,https://unesa.ac.id/confucius-institute-unesa-hadirkan-konjen-tiongkok-bahas-rahasia-kemajuan-ekonomi-dan-stabilitas-sosial-negeri-tirai-bambu/,5,2026
19 Mei 2026,"Hadir di Seminar Nasional Unesa, Menko Yusril Tekankan Hukum Harus Adaptif Hadapi Disrupsi AI dan Gig Economy",Akademik & Umum,https://unesa.ac.id/hadir-di-seminar-nasional-unesa-menko-yusril-tekankan-hukum-harus-adaptif-hadapi-disrupsi-ai-dan-gig-economy/,5,2026
19 Mei 2026,"Perkuat IKU Baru 2026, Unesa Matangkan Strategi Mobilitas dan Kolaborasi Internasional Berdampak",Kerjasama & Internasional,https://unesa.ac.id/perkuat-iku-baru-2026-unesa-matangkan-strategi-mobilitas-dan-kolaborasi-internasional-berdampak/,5,2026
19 Mei 2026,Unesa Berdayakan Ibu Rumah Tangga di Gresik Lewat Pelatihan Melukis Jilbab,Pengabdian Masyarakat,https://unesa.ac.id/unesa-berdayakan-ibu-rumah-tangga-di-gresik-lewat-pelatihan-melukis-jilbab/,5,2026
18 Mei 2026,"FMIPA Unesa Hadirkan Pakar Matematika Asal Ghana, Kupas Relevansi Angka dalam Kehidupan Sehari-hari",Pikiran Pakar,https://unesa.ac.id/fmipa-unesa-hadirkan-pakar-matematika-asal-ghana-kupas-relevansi-angka-dalam-kehidupan-sehari-hari/,5,2026
17 Mei 2026,Sinergi BEM Unesa dan Jatim Satu News Ajak Mahasiswa Kawal Demokrasi Lewat Kritik Intelektual dan Policy Brief,Kemahasiswaan,https://unesa.ac.id/sinergi-bem-unesa-dan-jatim-satu-news-ajak-mahasiswa-kawal-demokrasi-lewat-kritik-intelektual-dan-policy-brief/,5,2026
15 Mei 2026,"Waspadai Hantavirus, Dosen FK Unesa Tekankan Pentingnya Kebersihan Lingkungan",Akademik & Umum,https://unesa.ac.id/waspadai-hantavirus-dosen-fk-unesa-tekankan-pentingnya-kebersihan-lingkungan/,5,2026
14 Mei 2026,Sinergi Unesa dan Pemkot Surabaya Perkuat Implementasi Kebhinekaan Melalui Pendampingan Kampung Pancasila,Pengabdian Masyarakat,https://unesa.ac.id/sinergi-unesa-dan-pemkot-surabaya-perkuat-implementasi-kebhinekaan-melalui-pendampingan-kampung-pancasila/,5,2026
14 Mei 2026,"Percepat Reputasi Global Unesa, Rektor Cak Hasan Lantik Pejabat Baru dan Tekankan Integritas",Akademik & Umum,https://unesa.ac.id/percepat-reputasi-global-unesa-rektor-cak-hasan-lantik-pejabat-baru-dan-tekankan-integritas/,5,2026
13 Mei 2026,"Workshop Tata Rias Unesa Bahas Tren Pengantin Internasional, Kupas Peluang Menjadi Beautypreneur",Akademik & Umum,https://unesa.ac.id/workshop-tata-rias-unesa-bahas-tren-pengantin-internasional-kupas-peluang-menjadi-beautypreneur/,5,2026
13 Mei 2026,"Unesa Matangkan Jalur RPL 2026/2027, Masa Studi Lebih Fleksibel bagi Guru dan Profesional",Kemahasiswaan,https://unesa.ac.id/unesa-matangkan-jalur-rpl-20262027-masa-studi-lebih-fleksibel-bagi-guru-dan-profesional/,5,2026
12 Mei 2026,Unesa dan ULM Sharing Best Practice Tata Kelola Kehumasan dan Persiapan AHD 2026,Akademik & Umum,https://unesa.ac.id/unesa-dan-ulm-sharing-best-practice-tata-kelola-kehumasan-dan-persiapan-ahd-2026/,5,2026
12 Mei 2026,"Unesa Gandeng UTM Malaysia, Perkuat Internasionalisasi melalui Joint Degree dan Mobilitas Akademik",Akademik & Umum,https://unesa.ac.id/unesa-gandeng-utm-malaysia-perkuat-internasionalisasi-melalui-joint-degree-dan-mobilitas-akademik/,5,2026
12 Mei 2026,Sosiolog Kependudukan Unesa Soroti Implementasi UU PPRT di Tingkat Akar Rumput,Akademik & Umum,https://unesa.ac.id/sosiolog-kependudukan-unesa-soroti-implementasi-uu-pprt-di-tingkat-akar-rumput/,5,2026
10 Mei 2026,"Tampilkan Musisi Legendaris Once hingga Slank, Ribuan Mahasiswa Unesa Meriahkan Konser Festival Kebangsaan 2026",Kemahasiswaan,https://unesa.ac.id/tampilkan-musisi-legendaris-once-hingga-slank-ribuan-mahasiswa-unesa-meriahkan-konser-festival-kebangsaan-2026/,5,2026
10 Mei 2026,"Diskusi Mendiktisaintek dan Menteri PPPA di Unesa, Bahas Penguatan Pencegahan Kekerasan Seksual di Perguruan Tinggi",Akademik & Umum,https://unesa.ac.id/diskusi-mendiktisaintek-dan-menteri-pppa-di-unesa-bahas-penguatan-pencegahan-kekerasan-seksual-di-perguruan-tinggi/,5,2026
10 Mei 2026,"Dialog Kebangsaan di Unesa, Musisi Nasional Ajak Mahasiswa Kenali Diri dan Jaga Identitas Bangsa",Kemahasiswaan,https://unesa.ac.id/dialog-kebangsaan-di-unesa-musisi-nasional-ajak-mahasiswa-kenali-diri-dan-jaga-identitas-bangsa/,5,2026
9 Mei 2026,Sinergi Kemensos dan Vivamuda Edukasi Siswa SRMA 21 Unesa Stop Bullying dan Bijak Bermedia Sosial,Akademik & Umum,https://unesa.ac.id/sinergi-kemensos-dan-vivamuda-edukasi-siswa-srma-21-unesa-stop-bullying-dan-bijak-bermedia-sosial/,5,2026
8 Mei 2026,Hadir dalam Coaching Clinic Unesa: Alffy Rev Ajak Mahasiswa Jadi Kreator yang ‘Mengakar’ dan Berkelanjutan,Kemahasiswaan,https://unesa.ac.id/hadir-dalam-coaching-clinic-unesa-alffy-rev-ajak-mahasiswa-jadi-kreator-yang-mengakar-dan-berkelanjutan/,5,2026
8 Mei 2026,"Unesa Borong Gold dan Bronze Award UB Halal Metric 2026, Dukung Pengembangan Halal Ecosystem Nasional",Akademik & Umum,https://unesa.ac.id/unesa-borong-gold-dan-bronze-award-ub-halal-metric-2026-dukung-pengembangan-halal-ecosystem-nasional/,5,2026
8 Mei 2026,"Lindungi Guru dari Jeratan Hukum, IKA dan FH Unesa Bedah Buku Cara Damai Selesaikan Masalah di Sekolah",Akademik & Umum,https://unesa.ac.id/lindungi-guru-dari-jeratan-hukum-ika-dan-fh-unesa-bedah-buku-cara-damai-selesaikan-masalah-di-sekolah/,5,2026
7 Mei 2026,"Fakultas Psikologi Unesa Hadirkan Profesor Internasional, Bahas AI dalam Riset Psikologi",Riset & Inovasi,https://unesa.ac.id/fakultas-psikologi-unesa-hadirkan-profesor-internasional-bahas-ai-dalam-riset-psikologi/,5,2026
7 Mei 2026,Unesa Tuan Rumah Penyusunan Naskah Akademik Revitalisasi LPTK sebagi Pertimbangan Kebijakan Nasional,Akademik & Umum,https://unesa.ac.id/unesa-tuan-rumah-penyusunan-naskah-akademik-revitalisasi-lptk-sebagi-pertimbangan-kebijakan-nasional/,5,2026
6 Mei 2026,"Unesa Bidik Kenaikan Peringkat THE Impact Ranking, Perkuat Strategi SDGs dan Tata Kelola Lembaga",Prestasi & Penghargaan,https://unesa.ac.id/unesa-bidik-kenaikan-peringkat-the-impact-ranking-perkuat-strategi-sdgs-dan-tata-kelola-lembaga/,5,2026
6 Mei 2026,Mahasiswa Unesa Belajar Teknologi Pertahanan dan Keamanan Negara dengan Pakar AI dari TNI AU,Pikiran Pakar,https://unesa.ac.id/mahasiswa-unesa-belajar-teknologi-pertahanan-dan-keamanan-negara-dengan-pakar-ai-dari-tni-au/,5,2026
6 Mei 2026,Webinar PPIS Unesa: Ingatkan Bahaya Asal Sebar Berita dan Pentingnya Jaga Etika di Jagat Maya,Akademik & Umum,https://unesa.ac.id/webinar-ppis-unesa-ingatkan-bahaya-asal-sebar-berita-dan-pentingnya-jaga-etika-di-jagat-maya/,5,2026
5 Mei 2026,"Program AKRAB, Bentuk Komitmen Lembaga Wujudkan Kampus Aman, Nyaman, dan Sehat bagi Civitas",Kemahasiswaan,https://unesa.ac.id/program-akrab-bentuk-komitmen-lembaga-wujudkan-kampus-aman-nyaman-dan-sehat-bagi-civitas/,5,2026
5 Mei 2026,"Perkuat Transformasi, Prodi Gizi Gelar Dialog yang Mewadahi Aspirasi Mahasiswa, Dosen hingga Tendik",Kemahasiswaan,https://unesa.ac.id/perkuat-transformasi-prodi-gizi-gelar-dialog-yang-mewadahi-aspirasi-mahasiswa-dosen-hingga-tendik/,5,2026
5 Mei 2026,"Unesa Gandeng Russian House, Buka Jalan bagi Mahasiswa dan Dosen Kuliah ke Negeri Beruang Merah",Kemahasiswaan,https://unesa.ac.id/unesa-gandeng-russian-house-buka-jalan-bagi-mahasiswa-dan-dosen-kuliah-ke-negeri-beruang-merah/,5,2026
4 Mei 2026,"Kolaborasi Unesa, Pemkab Magetan, dan Bappenas Perkuat Kemampuan Numerasi Siswa Lewat Metode Gasing",Kerjasama & Internasional,https://unesa.ac.id/kolaborasi-unesa-pemkab-magetan-dan-bappenas-perkuat-kemampuan-numerasi-siswa-lewat-metode-gasing/,5,2026
3 Mei 2026,"Terkait Kecelakaan Kereta di Bekasi, Dosen Transportasi Unesa Dorong Penerapan Automatic Train Protection (ATP)",Akademik & Umum,https://unesa.ac.id/terkait-kecelakaan-kereta-di-bekasi-dosen-transportasi-unesa-dorong-penerapan-automatic-train-protection-atp/,5,2026
3 Mei 2026,"Dari Lulusan IPA Jadi Wisudawan Terbaik Desain Grafis, Tabitha Ayu Belajar Aplikasi dari Nol hingga Berprestasi",Prestasi & Penghargaan,https://unesa.ac.id/dari-lulusan-ipa-jadi-wisudawan-terbaik-desain-grafis-tabitha-ayu-belajar-aplikasi-dari-nol-hingga-berprestasi/,5,2026
1 Mei 2026,Geography Study Club Unesa Galang Aksi Peduli Lingkungan Pesisir lewat ‘Eco Fun Mangrove Day’,Akademik & Umum,https://unesa.ac.id/geography-study-club-unesa-galang-aksi-peduli-lingkungan-pesisir-lewat-eco-fun-mangrove-day/,5,2026
30 April 2026,"Psikolog Unesa: Gadget, Gaya Hidup Cepat, dan Ancaman Kesepian jadi Alarm Kesehatan Mental yang Serius",Akademik & Umum,https://unesa.ac.id/psikolog-unesa-gadget-gaya-hidup-cepat-dan-ancaman-kesepian-jadi-alarm-kesehatan-mental-yang-serius/,4,2026
30 April 2026,"Ciptakan Chatbot untuk Meningkatkan Literasi Sains Siswa, Wisudawan FMIPA Ainus Salsabila Raih IPK Sempurna",Kemahasiswaan,https://unesa.ac.id/ciptakan-chatbot-untuk-meningkatkan-literasi-sains-siswa-wisudawan-fmipa-ainus-salsabila-raih-ipk-sempurna/,4,2026
30 April 2026,"Perjuangan Wisudawan Prodi PLB asal Sumut, Atlet Paralimpik Tunanetra yang Raih Beasiswa S-2 dari Rektor",Kemahasiswaan,https://unesa.ac.id/perjuangan-wisudawan-prodi-plb-asal-sumut-atlet-paralimpik-tunanetra-yang-raih-beasiswa-s-2-dari-rektor/,4,2026
29 April 2026,Unesa dan Pemkab Mahakam Ulu Jajaki Kerja Sama Kajian Kesehatan dan Ketahanan Pangan serta Program RPL,Akademik & Umum,https://unesa.ac.id/unesa-dan-pemkab-mahakam-ulu-jajaki-kerja-sama-kajian-kesehatan-dan-ketahanan-pangan-serta-program-rpl/,4,2026
29 April 2026,Basketball Competition League Musim Pertama Usai: Unesa Kukuhkan Dominasi dan Kekuatan Sport Science,Akademik & Umum,https://unesa.ac.id/basketball-competition-league-musim-pertama-usai-unesa-kukuhkan-dominasi-dan-kekuatan-sport-science/,4,2026
29 April 2026,"Kukuhkan 1.416 Wisudawan, Rektor Unesa Tekankan Lulusan Mampu Beresiliensi di Level Global",Kemahasiswaan,https://unesa.ac.id/kukuhkan-1416-wisudawan-rektor-unesa-tekankan-lulusan-mampu-beresiliensi-di-level-global/,4,2026
29 April 2026,"Unesa Perkuat Jejak Global di Forum Energi Bersih di Korea Selatan, Bawa Pulang Penghargaan Best Presenter",Prestasi & Penghargaan,https://unesa.ac.id/unesa-perkuat-jejak-global-di-forum-energi-bersih-di-korea-selatan-bawa-pulang-penghargaan-best-presenter/,4,2026
28 April 2026,"Unesa Perluas Jejaring Global, Bidik Kolaborasi Malaysia–China untuk Mobilitas dan Beasiswa Internasional",Kerjasama & Internasional,https://unesa.ac.id/unesa-perluas-jejaring-global-bidik-kolaborasi-malaysiachina-untuk-mobilitas-dan-beasiswa-internasional/,4,2026
28 April 2026,"Peringati Hari Tari Sedunia 2026, UKM Tari Unesa Hidupkan Ekosistem Seni Budaya melalui Kreasi Gerakan Tubuh",Kemahasiswaan,https://unesa.ac.id/peringati-hari-tari-sedunia-2026-ukm-tari-unesa-hidupkan-ekosistem-seni-budaya-melalui-kreasi-gerakan-tubuh/,4,2026
28 April 2026,Sinergi Unesa dan Imigrasi: Pastikan Program Internasionalisasi Kampus Aman dan Berkualitas,Kemahasiswaan,https://unesa.ac.id/sinergi-unesa-dan-imigrasi-pastikan-program-internasionalisasi-kampus-aman-dan-berkualitas/,4,2026
28 April 2026,"Jadi Tonggak Penting, Unesa Gelar Pilmapres Disabilitas 2026, Tegaskan Makna Kesetaraan dalam Prestasi",Prestasi & Penghargaan,https://unesa.ac.id/jadi-tonggak-penting-unesa-gelar-pilmapres-disabilitas-2026-tegaskan-makna-kesetaraan-dalam-prestasi/,4,2026
27 April 2026,"""Qur’an Journaling"" DPPIS Menjadi Ruang Ekspresi dan Penguatan Mental Mahasiswa Unesa",Kemahasiswaan,https://unesa.ac.id/quran-journaling-dppis-menjadi-ruang-ekspresi-dan-penguatan-mental-mahasiswa-unesa/,4,2026
27 April 2026,Harumkan Almamater! UKM Reyog Unesa Raih Juara 1 IFORTE National Dance Competition 2026,Prestasi & Penghargaan,https://unesa.ac.id/harumkan-almamater-ukm-reyog-unesa-raih-juara-1-iforte-national-dance-competition-2026/,4,2026
26 April 2026,Jalani Asesmen Lapangan LAM-PTKes: Unesa Paparkan Komitmen Perkuat Kualitas dan Daya Saing Prodi Fisioterapi,Akademik & Umum,https://unesa.ac.id/jalani-asesmen-lapangan-lam-ptkes-unesa-paparkan-komitmen-perkuat-kualitas-dan-daya-saing-prodi-fisioterapi/,4,2026
25 April 2026,Putra Putri Unesa Hadirkan Ruang Aman bagi Anak-anak Eks Dolly untuk Berani Bersuara,Akademik & Umum,https://unesa.ac.id/putra-putri-unesa-hadirkan-ruang-aman-bagi-anak-anak-eks-dolly-untuk-berani-bersuara/,4,2026
25 April 2026,"Rakernas PB FOPI Dihelat di Unesa, Siapkan Langkah Strategis Indonesia sebagai Host Kejuaraan Dunia Petanque",Prestasi & Penghargaan,https://unesa.ac.id/rakernas-pb-fopi-dihelat-di-unesa-siapkan-langkah-strategis-indonesia-sebagai-host-kejuaraan-dunia-petanque/,4,2026
25 April 2026,"Sinergi Unesa dan BRIN, Inisiasi Pusat Kolaborasi Riset dan Inovasi Olahraga Nasional",Kerjasama & Internasional,https://unesa.ac.id/sinergi-unesa-dan-brin-inisiasi-pusat-kolaborasi-riset-dan-inovasi-olahraga-nasional/,4,2026
24 April 2026,"Unesa Jajaki Kerja Sama Djarum Beasiswa Plus, Bidik Penguatan Prestasi dan Kepemimpinan Mahasiswa",Prestasi & Penghargaan,https://unesa.ac.id/unesa-jajaki-kerja-sama-djarum-beasiswa-plus-bidik-penguatan-prestasi-dan-kepemimpinan-mahasiswa/,4,2026
24 April 2026,Dosen Unesa Maksimalkan Branding Digital Kampung Wisata Papoh Lewat PKM Berdampak,Akademik & Umum,https://unesa.ac.id/dosen-unesa-maksimalkan-branding-digital-kampung-wisata-papoh-lewat-pkm-berdampak/,4,2026
24 April 2026,Unesa Jajaki Kerja Sama Strategis dengan ToHigh Hydrogen Testing Tiongkok,Akademik & Umum,https://unesa.ac.id/unesa-jajaki-kerja-sama-strategis-dengan-tohigh-hydrogen-testing-tiongkok/,4,2026
24 April 2026,"Unesa Kampus 5 Magetan Terapkan Budaya Kerja Zona Integritas, Fokus Implementasi yang Berdampak",Kemahasiswaan,https://unesa.ac.id/unesa-kampus-5-magetan-terapkan-budaya-kerja-zona-integritas-fokus-implementasi-yang-berdampak/,4,2026
23 April 2026,"Dosen Unesa Perkuat Misi FIFA, Integrasikan Sport Science dalam Perburuan Bakat Timnas",Akademik & Umum,https://unesa.ac.id/dosen-unesa-perkuat-misi-fifa-integrasikan-sport-science-dalam-perburuan-bakat-timnas/,4,2026
23 April 2026,"Invasi Ikan Sapu-Sapu Ancam Ekosistem Sungai, Dosen Akuakultur Unesa Tekankan Kesadaran Kolektif untuk Menjaga Perairan",Akademik & Umum,https://unesa.ac.id/invasi-ikan-sapu-sapu-ancam-ekosistem-sungai-dosen-akuakultur-unesa-tekankan-kesadaran-kolektif-untuk-menjaga-perairan/,4,2026
23 April 2026,"Empat Peserta Tunanetra Jalani Tes UTBK di Unesa, Panitia Siapkan Pendamping dan Perangkat Khusus",Akademik & Umum,https://unesa.ac.id/empat-peserta-tunanetra-jalani-tes-utbk-di-unesa-panitia-siapkan-pendamping-dan-perangkat-khusus/,4,2026
23 April 2026,"Peringati Hari Kartini, DWP Unesa Pertegas Peran Perempuan sebagai Penggerak Inovasi",Riset & Inovasi,https://unesa.ac.id/peringati-hari-kartini-dwp-unesa-pertegas-peran-perempuan-sebagai-penggerak-inovasi/,4,2026
22 April 2026,"Mahasiswa Asrama Unesa Diberi Pelatihan untuk Bangun Karakter, Keasadaran Diri, dan Pola Interaksi",Pengabdian Masyarakat,https://unesa.ac.id/mahasiswa-asrama-unesa-diberi-pelatihan-untuk-bangun-karakter-keasadaran-diri-dan-pola-interaksi/,4,2026
22 April 2026,Unesa dan BRIN Matangkan Pembentukan Pusat Kolaborasi Riset Pertama di Indonesia dengan Tema Sport Science,Kerjasama & Internasional,https://unesa.ac.id/unesa-dan-brin-matangkan-pembentukan-pusat-kolaborasi-riset-pertama-di-indonesia-dengan-tema-sport-science/,4,2026
22 April 2026,"Pantau UTBK di Unesa, Wamendikdasmen Tegaskan Sanksi Pidana bagi Praktik Perjokian",Akademik & Umum,https://unesa.ac.id/pantau-utbk-di-unesa-wamendikdasmen-tegaskan-sanksi-pidana-bagi-praktik-perjokian/,4,2026
22 April 2026,Perjuangan Peserta Tempuh Jarak Ribuan Kilometer untuk Ikut UTBK-SNBT di Unesa,Akademik & Umum,https://unesa.ac.id/perjuangan-peserta-tempuh-jarak-ribuan-kilometer-untuk-ikut-utbk-snbt-di-unesa/,4,2026
22 April 2026,"Pameran Tunggal ""Suwidak Jaran"": Dedikasi Seniman Unesa, Indah Chrysanti untuk Kelestarian Kriya Logam",Akademik & Umum,https://unesa.ac.id/pameran-tunggal-suwidak-jaran-dedikasi-seniman-unesa-indah-chrysanti-untuk-kelestarian-kriya-logam/,4,2026
21 April 2026,"Berhasil Tangani Kecurangan UTBK melalui Pengawasan Berlapis, Unesa Pastikan Ujian Lancar Tanpa Hambatan",Akademik & Umum,https://unesa.ac.id/berhasil-tangani-kecurangan-utbk-melalui-pengawasan-berlapis-unesa-pastikan-ujian-lancar-tanpa-hambatan/,4,2026
20 April 2026,"Sambut 20.340 Peserta, Unesa Siagakan Infrastruktur \'Triple Backup\' untuk Kelancaran UTBK-SNBT 2026",Akademik & Umum,https://unesa.ac.id/sambut-20340-peserta-unesa-siagakan-infrastruktur-triple-backup-untuk-kelancaran-utbk-snbt-2026/,4,2026
20 April 2026,"Ciptakan Ekosistem Sehat Mental, SMCC Unesa Rutinkan Agenda Bedah Buku Lintas Perspektif",Pikiran Pakar,https://unesa.ac.id/ciptakan-ekosistem-sehat-mental-smcc-unesa-rutinkan-agenda-bedah-buku-lintas-perspektif/,4,2026
20 April 2026,Sinergi Unesa dan Disdikal: Perkuat Kompetensi Pedagogik Instruksional Tenaga Pendidik TNI AL,Akademik & Umum,https://unesa.ac.id/sinergi-unesa-dan-disdikal-perkuat-kompetensi-pedagogik-instruksional-tenaga-pendidik-tni-al/,4,2026
19 April 2026,Semangat Kartini di CFD Surabaya: Unesa Kampanyekan Anti-Kekerasan dan Peduli Kesehatan Mental,Akademik & Umum,https://unesa.ac.id/semangat-kartini-di-cfd-surabaya-unesa-kampanyekan-anti-kekerasan-dan-peduli-kesehatan-mental/,4,2026
18 April 2026,"Asah Kemampuan Relawan, SMCC Unesa dan UKM Peduli Kemanusiaan Gelar Simulasi Bencana di BPBD Jatim",Kemahasiswaan,https://unesa.ac.id/asah-kemampuan-relawan-smcc-unesa-dan-ukm-peduli-kemanusiaan-gelar-simulasi-bencana-di-bpbd-jatim/,4,2026
18 April 2026,"Kolaborasi 15 Tahun Unesa–CCNU, Fokus Cetak Talenta Mandarin Berdaya Saing Global",Kerjasama & Internasional,https://unesa.ac.id/kolaborasi-15-tahun-unesaccnu-fokus-cetak-talenta-mandarin-berdaya-saing-global/,4,2026
17 April 2026,Unesa Jadi Tuan Rumah OLIVIA XI 2026: Sinergi Inovasi Vokasi Hadirkan Dampak Nyata bagi Masyarakat,Riset & Inovasi,https://unesa.ac.id/unesa-jadi-tuan-rumah-olivia-xi-2026-sinergi-inovasi-vokasi-hadirkan-dampak-nyata-bagi-masyarakat/,4,2026
15 April 2026,"‘Ngantor’ di Pemprov Jatim, BEM Unesa Tingkatkan Kapasitas Organisasi Kampus yang Berdampak",Kemahasiswaan,https://unesa.ac.id/ngantor-di-pemprov-jatim-bem-unesa-tingkatkan-kapasitas-organisasi-kampus-yang-berdampak/,4,2026
15 April 2026,"Gandeng KPK, Unesa Perkuat Transformasikan Budaya Integritas dalam Tata Kelola Lembaga",Akademik & Umum,https://unesa.ac.id/gandeng-kpk-unesa-perkuat-transformasikan-budaya-integritas-dalam-tata-kelola-lembaga/,4,2026
14 April 2026,Pelepasan Jemaah Haji Unesa 2026: Membangun SDM Unggul Melalui Kematangan Spiritual,Akademik & Umum,https://unesa.ac.id/pelepasan-jemaah-haji-unesa-2026-membangun-sdm-unggul-melalui-kematangan-spiritual/,4,2026
14 April 2026,Kuliah Tamu Vokasi bersama Konjen Australia Cak Glen Dorong Mahasiswa Akses Beasiswa Studi ke Negeri Kanguru,Kemahasiswaan,https://unesa.ac.id/kuliah-tamu-vokasi-bersama-konjen-australia-cak-glen-dorong-mahasiswa-akses-beasiswa-studi-ke-negeri-kanguru/,4,2026
